record_id,model_kind,cell_id,data_seed,model_seed,beta,both_hitting_time,both_hitting_time_status,causal_starvation_certified,gated_delta_tw,gated_delta_tw_status,regime,right_censored,target_met_at_initialization,weak_auc_gap,weak_hitting_time,weak_hitting_time_status,weak_only_learnable,outcome_suppression,all_beta_robust_causal_certificate
esa-tanh-rho5_lag3-d302-m3011,tanh,rho5_lag3,302,3011,0.5,,right_censored,false,,right_censored,starvation,true,false,21.749281830573455,3.3242044795110552,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3011,tanh,rho5_lag3,302,3011,1,,right_censored,false,,right_censored,starvation,true,false,21.749281830573455,3.8471700442462269,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3011,tanh,rho5_lag3,302,3011,2,,right_censored,false,,right_censored,starvation,true,false,21.749281830573455,4.587920942366396,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3012,tanh,rho5_lag3,302,3012,0.25,,right_censored,true,,right_censored,starvation,true,false,22.997430236916991,2.673931592014879,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3012,tanh,rho5_lag3,302,3012,0.5,,right_censored,true,,right_censored,starvation,true,false,22.997430236916991,3.1735205599601013,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3012,tanh,rho5_lag3,302,3012,1,,right_censored,true,,right_censored,starvation,true,false,22.997430236916991,3.658944130580132,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3012,tanh,rho5_lag3,302,3012,2,,right_censored,true,,right_censored,starvation,true,false,22.997430236916991,4.345302292924357,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3013,tanh,rho5_lag3,302,3013,0.25,,right_censored,false,,right_censored,starvation,true,false,23.736066267546263,2.2510743462455536,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3013,tanh,rho5_lag3,302,3013,0.5,,right_censored,false,,right_censored,starvation,true,false,23.736066267546263,2.8041889982405741,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3013,tanh,rho5_lag3,302,3013,1,,right_censored,false,,right_censored,starvation,true,false,23.736066267546263,3.3452263120960901,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3013,tanh,rho5_lag3,302,3013,2,,right_censored,false,,right_censored,starvation,true,false,23.736066267546263,4.1202135473126891,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3014,tanh,rho5_lag3,302,3014,0.25,,right_censored,false,,right_censored,starvation,true,false,22.659956939099356,2.6177193954563691,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3014,tanh,rho5_lag3,302,3014,0.5,,right_censored,false,,right_censored,starvation,true,false,22.659956939099356,3.1465315661519555,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3014,tanh,rho5_lag3,302,3014,1,,right_censored,false,,right_censored,starvation,true,false,22.659956939099356,3.6607550432385341,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3014,tanh,rho5_lag3,302,3014,2,,right_censored,false,,right_censored,starvation,true,false,22.659956939099356,4.3935643810354632,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3015,tanh,rho5_lag3,302,3015,0.25,,right_censored,true,,right_censored,starvation,true,false,24.822210425790402,2.0091990152800059,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3015,tanh,rho5_lag3,302,3015,0.5,,right_censored,true,,right_censored,starvation,true,false,24.822210425790402,2.5455018082772463,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3015,tanh,rho5_lag3,302,3015,1,,right_censored,true,,right_censored,starvation,true,false,24.822210425790402,3.0680470278593566,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3015,tanh,rho5_lag3,302,3015,2,,right_censored,true,,right_censored,starvation,true,false,24.822210425790402,3.81657410873202,finite,true,true,true
esa-tanh-rho5_lag3-d302-m3016,tanh,rho5_lag3,302,3016,0.25,,right_censored,false,,right_censored,starvation,true,false,23.724768843618222,2.3476960432593841,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3016,tanh,rho5_lag3,302,3016,0.5,,right_censored,false,,right_censored,starvation,true,false,23.724768843618222,2.8557504973616115,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3016,tanh,rho5_lag3,302,3016,1,,right_censored,false,,right_censored,starvation,true,false,23.724768843618222,3.3443366915552915,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3016,tanh,rho5_lag3,302,3016,2,,right_censored,false,,right_censored,starvation,true,false,23.724768843618222,4.0525438568652303,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3017,tanh,rho5_lag3,302,3017,0.25,,right_censored,false,,right_censored,starvation,true,false,23.144511602004059,2.6730550272525377,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3017,tanh,rho5_lag3,302,3017,0.5,,right_censored,false,,right_censored,starvation,true,false,23.144511602004059,3.1693908574121057,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3017,tanh,rho5_lag3,302,3017,1,,right_censored,false,,right_censored,starvation,true,false,23.144511602004059,3.6449324612768499,finite,true,false,false
esa-tanh-rho5_lag3-d302-m3017,tanh,rho5_lag3,302,3017,2,,right_censored,false,,right_censored,starvation,true,false,23.144511602004059,4.322651899474196,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3010,tanh,rho5_lag3,303,3010,0.25,,right_censored,true,,right_censored,starvation,true,false,11.642561944178304,5.1426591949102827,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3010,tanh,rho5_lag3,303,3010,0.5,,right_censored,true,,right_censored,starvation,true,false,11.642561944178304,5.7068439223722827,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3010,tanh,rho5_lag3,303,3010,1,,right_censored,true,,right_censored,starvation,true,false,11.642561944178304,6.2336897335217243,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3010,tanh,rho5_lag3,303,3010,2,,right_censored,true,,right_censored,starvation,true,false,11.642561944178304,6.9724182196948368,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3011,tanh,rho5_lag3,303,3011,0.25,,right_censored,false,,right_censored,starvation,true,false,21.840826160553842,2.741872172319276,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3011,tanh,rho5_lag3,303,3011,0.5,,right_censored,false,,right_censored,starvation,true,false,21.840826160553842,3.2846231022771781,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3011,tanh,rho5_lag3,303,3011,1,,right_censored,false,,right_censored,starvation,true,false,21.840826160553842,3.8050097912931058,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3011,tanh,rho5_lag3,303,3011,2,,right_censored,false,,right_censored,starvation,true,false,21.840826160553842,4.5490019937638664,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3012,tanh,rho5_lag3,303,3012,0.25,,right_censored,true,,right_censored,starvation,true,false,23.082107193861155,2.6405588326147234,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3012,tanh,rho5_lag3,303,3012,0.5,,right_censored,true,,right_censored,starvation,true,false,23.082107193861155,3.1354512591140247,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3012,tanh,rho5_lag3,303,3012,1,,right_censored,true,,right_censored,starvation,true,false,23.082107193861155,3.6184350000444931,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3012,tanh,rho5_lag3,303,3012,2,,right_censored,true,,right_censored,starvation,true,false,23.082107193861155,4.3081202661570046,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3013,tanh,rho5_lag3,303,3013,0.25,,right_censored,false,,right_censored,starvation,true,false,23.791391877271234,2.2230523043068908,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3013,tanh,rho5_lag3,303,3013,0.5,,right_censored,false,,right_censored,starvation,true,false,23.791391877271234,2.7712408318449868,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3013,tanh,rho5_lag3,303,3013,1,,right_censored,false,,right_censored,starvation,true,false,23.791391877271234,3.3099872674823438,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3013,tanh,rho5_lag3,303,3013,2,,right_censored,false,,right_censored,starvation,true,false,23.791391877271234,4.0883317263228314,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3014,tanh,rho5_lag3,303,3014,0.25,,right_censored,false,,right_censored,starvation,true,false,22.736815745057534,2.5850118999357967,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3014,tanh,rho5_lag3,303,3014,0.5,,right_censored,false,,right_censored,starvation,true,false,22.736815745057534,3.1087207008825799,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3014,tanh,rho5_lag3,303,3014,1,,right_censored,false,,right_censored,starvation,true,false,22.736815745057534,3.620535409540135,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3014,tanh,rho5_lag3,303,3014,2,,right_censored,false,,right_censored,starvation,true,false,22.736815745057534,4.3566884564519182,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3015,tanh,rho5_lag3,303,3015,0.25,,right_censored,true,,right_censored,starvation,true,false,24.851911095622928,1.9841969685656686,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3015,tanh,rho5_lag3,303,3015,0.5,,right_censored,true,,right_censored,starvation,true,false,24.851911095622928,2.5153206929343495,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3015,tanh,rho5_lag3,303,3015,1,,right_censored,true,,right_censored,starvation,true,false,24.851911095622928,3.0355389281412894,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3015,tanh,rho5_lag3,303,3015,2,,right_censored,true,,right_censored,starvation,true,false,24.851911095622928,3.7874615784564098,finite,true,true,true
esa-tanh-rho5_lag3-d303-m3016,tanh,rho5_lag3,303,3016,0.25,,right_censored,false,,right_censored,starvation,true,false,23.791772795259021,2.3182454882100676,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3016,tanh,rho5_lag3,303,3016,0.5,,right_censored,false,,right_censored,starvation,true,false,23.791772795259021,2.8217662489929327,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3016,tanh,rho5_lag3,303,3016,1,,right_censored,false,,right_censored,starvation,true,false,23.791772795259021,3.3084151465144287,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3016,tanh,rho5_lag3,303,3016,2,,right_censored,false,,right_censored,starvation,true,false,23.791772795259021,4.0202702702702702,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3017,tanh,rho5_lag3,303,3017,0.25,,right_censored,false,,right_censored,starvation,true,false,23.231005870318036,2.6393844022920336,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3017,tanh,rho5_lag3,303,3017,0.5,,right_censored,false,,right_censored,starvation,true,false,23.231005870318036,3.1309005739467852,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3017,tanh,rho5_lag3,303,3017,1,,right_censored,false,,right_censored,starvation,true,false,23.231005870318036,3.6041788731449449,finite,true,false,false
esa-tanh-rho5_lag3-d303-m3017,tanh,rho5_lag3,303,3017,2,,right_censored,false,,right_censored,starvation,true,false,23.231005870318036,4.2851904530024418,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3010,tanh,rho5_lag3,304,3010,0.25,,right_censored,true,,right_censored,starvation,true,false,11.454580189619445,5.1933572112781645,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3010,tanh,rho5_lag3,304,3010,0.5,,right_censored,true,,right_censored,starvation,true,false,11.454580189619445,5.7613444614186173,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3010,tanh,rho5_lag3,304,3010,1,,right_censored,true,,right_censored,starvation,true,false,11.454580189619445,6.2901797804547774,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3010,tanh,rho5_lag3,304,3010,2,,right_censored,true,,right_censored,starvation,true,false,11.454580189619445,7.0263254708383398,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3011,tanh,rho5_lag3,304,3011,0.25,,right_censored,false,,right_censored,starvation,true,false,21.771820782730355,2.7679482466659837,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3011,tanh,rho5_lag3,304,3011,0.5,,right_censored,false,,right_censored,starvation,true,false,21.771820782730355,3.3147232574164986,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3011,tanh,rho5_lag3,304,3011,1,,right_censored,false,,right_censored,starvation,true,false,21.771820782730355,3.836896403593685,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3011,tanh,rho5_lag3,304,3011,2,,right_censored,false,,right_censored,starvation,true,false,21.771820782730355,4.5786113998971629,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3012,tanh,rho5_lag3,304,3012,0.25,,right_censored,true,,right_censored,starvation,true,false,23.018372981809076,2.6658977270892428,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3012,tanh,rho5_lag3,304,3012,0.5,,right_censored,true,,right_censored,starvation,true,false,23.018372981809076,3.1644067591722527,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3012,tanh,rho5_lag3,304,3012,1,,right_censored,true,,right_censored,starvation,true,false,23.018372981809076,3.6493350022184852,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3012,tanh,rho5_lag3,304,3012,2,,right_censored,true,,right_censored,starvation,true,false,23.018372981809076,4.3364126744363301,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3013,tanh,rho5_lag3,304,3013,0.25,,right_censored,false,,right_censored,starvation,true,false,23.749902045726778,2.2442793268747208,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3013,tanh,rho5_lag3,304,3013,0.5,,right_censored,false,,right_censored,starvation,true,false,23.749902045726778,2.7963390727733564,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3013,tanh,rho5_lag3,304,3013,1,,right_censored,false,,right_censored,starvation,true,false,23.749902045726778,3.3366645787470053,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3013,tanh,rho5_lag3,304,3013,2,,right_censored,false,,right_censored,starvation,true,false,23.749902045726778,4.11252803885949,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3014,tanh,rho5_lag3,304,3014,0.25,,right_censored,false,,right_censored,starvation,true,false,22.67896914007142,2.6099511973231047,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3014,tanh,rho5_lag3,304,3014,0.5,,right_censored,false,,right_censored,starvation,true,false,22.67896914007142,3.1372267893346604,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3014,tanh,rho5_lag3,304,3014,1,,right_censored,false,,right_censored,starvation,true,false,22.67896914007142,3.6512146840810087,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3014,tanh,rho5_lag3,304,3014,2,,right_censored,false,,right_censored,starvation,true,false,22.67896914007142,4.3847459949741578,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3015,tanh,rho5_lag3,304,3015,0.25,,right_censored,true,,right_censored,starvation,true,false,24.829926288221028,2.0033613047789913,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3015,tanh,rho5_lag3,304,3015,0.5,,right_censored,true,,right_censored,starvation,true,false,24.829926288221028,2.5381091079859335,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3015,tanh,rho5_lag3,304,3015,1,,right_censored,true,,right_censored,starvation,true,false,24.829926288221028,3.0602774499928049,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3015,tanh,rho5_lag3,304,3015,2,,right_censored,true,,right_censored,starvation,true,false,24.829926288221028,3.8095413954024315,finite,true,true,true
esa-tanh-rho5_lag3-d304-m3016,tanh,rho5_lag3,304,3016,0.25,,right_censored,false,,right_censored,starvation,true,false,23.741371056064963,2.3404753225610984,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3016,tanh,rho5_lag3,304,3016,0.5,,right_censored,false,,right_censored,starvation,true,false,23.741371056064963,2.8477481091385353,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3016,tanh,rho5_lag3,304,3016,1,,right_censored,false,,right_censored,starvation,true,false,23.741371056064963,3.335596804875006,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3016,tanh,rho5_lag3,304,3016,2,,right_censored,false,,right_censored,starvation,true,false,23.741371056064963,4.0447767966597263,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3017,tanh,rho5_lag3,304,3017,0.25,,right_censored,false,,right_censored,starvation,true,false,23.165928367967716,2.6649698506303063,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3017,tanh,rho5_lag3,304,3017,0.5,,right_censored,false,,right_censored,starvation,true,false,23.165928367967716,3.1602605727146496,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3017,tanh,rho5_lag3,304,3017,1,,right_censored,false,,right_censored,starvation,true,false,23.165928367967716,3.6349934395236954,finite,true,false,false
esa-tanh-rho5_lag3-d304-m3017,tanh,rho5_lag3,304,3017,2,,right_censored,false,,right_censored,starvation,true,false,23.165928367967716,4.3136094508121792,finite,true,false,false
esa-gru-rho3_lag1-d301-m3010,gru,rho3_lag1,301,3010,0.25,,right_censored,true,,right_censored,starvation,true,false,0.48242962798103683,7.0618678097626271,finite,true,true,false
esa-gru-rho3_lag1-d301-m3010,gru,rho3_lag1,301,3010,0.5,,right_censored,true,,right_censored,starvation,true,false,0.48242962798103683,9.6481725197977024,finite,true,true,false
esa-gru-rho3_lag1-d301-m3010,gru,rho3_lag1,301,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.48242962798103683,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3010,gru,rho3_lag1,301,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.48242962798103683,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3011,gru,rho3_lag1,301,3011,0.25,,right_censored,true,,right_censored,starvation,true,false,0.23623887868598098,7.840197739634343,finite,true,true,false
esa-gru-rho3_lag1-d301-m3011,gru,rho3_lag1,301,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.23623887868598098,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3011,gru,rho3_lag1,301,3011,1,,right_censored,false,,undefined,unlearnable,true,false,0.23623887868598098,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3011,gru,rho3_lag1,301,3011,2,,right_censored,false,,undefined,unlearnable,true,false,0.23623887868598098,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3012,gru,rho3_lag1,301,3012,0.25,,right_censored,false,,right_censored,starvation,true,false,0.19390821633860467,9.209684998182512,finite,true,false,false
esa-gru-rho3_lag1-d301-m3012,gru,rho3_lag1,301,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.19390821633860467,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3012,gru,rho3_lag1,301,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.19390821633860467,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3012,gru,rho3_lag1,301,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.19390821633860467,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3013,gru,rho3_lag1,301,3013,0.25,,right_censored,false,,right_censored,starvation,true,false,1.5210831341333688,6.3114553377959286,finite,true,false,false
esa-gru-rho3_lag1-d301-m3013,gru,rho3_lag1,301,3013,0.5,,right_censored,false,,right_censored,starvation,true,false,1.5210831341333688,8.8353726696425223,finite,true,false,false
esa-gru-rho3_lag1-d301-m3013,gru,rho3_lag1,301,3013,1,,right_censored,false,,undefined,unlearnable,true,false,1.5210831341333688,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3013,gru,rho3_lag1,301,3013,2,,right_censored,false,,undefined,unlearnable,true,false,1.5210831341333688,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3014,gru,rho3_lag1,301,3014,0.25,,right_censored,true,,right_censored,starvation,true,false,0.72373591144569216,7.4701364348772428,finite,true,true,false
esa-gru-rho3_lag1-d301-m3014,gru,rho3_lag1,301,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.72373591144569216,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3014,gru,rho3_lag1,301,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.72373591144569216,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3014,gru,rho3_lag1,301,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.72373591144569216,,right_censored,false,true,false
esa-gru-rho3_lag1-d301-m3015,gru,rho3_lag1,301,3015,0.25,,right_censored,false,,right_censored,starvation,true,false,1.0731834520120174,7.4145330139693817,finite,true,false,false
esa-gru-rho3_lag1-d301-m3015,gru,rho3_lag1,301,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,1.0731834520120174,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3015,gru,rho3_lag1,301,3015,1,,right_censored,false,,undefined,unlearnable,true,false,1.0731834520120174,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3015,gru,rho3_lag1,301,3015,2,,right_censored,false,,undefined,unlearnable,true,false,1.0731834520120174,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3016,gru,rho3_lag1,301,3016,0.25,,right_censored,false,,right_censored,starvation,true,false,0.27825140348286365,8.4404619550364313,finite,true,false,false
esa-gru-rho3_lag1-d301-m3016,gru,rho3_lag1,301,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.27825140348286365,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3016,gru,rho3_lag1,301,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.27825140348286365,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3016,gru,rho3_lag1,301,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.27825140348286365,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3017,gru,rho3_lag1,301,3017,0.25,,right_censored,false,,right_censored,starvation,true,false,0.65810642207507031,7.2410443384921344,finite,true,false,false
esa-gru-rho3_lag1-d301-m3017,gru,rho3_lag1,301,3017,0.5,,right_censored,false,,right_censored,starvation,true,false,0.65810642207507031,9.8355498077927006,finite,true,false,false
esa-gru-rho3_lag1-d301-m3017,gru,rho3_lag1,301,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.65810642207507031,,right_censored,false,false,false
esa-gru-rho3_lag1-d301-m3017,gru,rho3_lag1,301,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.65810642207507031,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3010,gru,rho3_lag1,302,3010,0.25,,right_censored,true,,right_censored,starvation,true,false,0.46939810272306198,7.0825801245100299,finite,true,true,false
esa-gru-rho3_lag1-d302-m3010,gru,rho3_lag1,302,3010,0.5,,right_censored,true,,right_censored,starvation,true,false,0.46939810272306198,9.6757890619846005,finite,true,true,false
esa-gru-rho3_lag1-d302-m3010,gru,rho3_lag1,302,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.46939810272306198,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3010,gru,rho3_lag1,302,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.46939810272306198,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3011,gru,rho3_lag1,302,3011,0.25,,right_censored,true,,right_censored,starvation,true,false,0.18189982657786455,7.9137385667498181,finite,true,true,false
esa-gru-rho3_lag1-d302-m3011,gru,rho3_lag1,302,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.18189982657786455,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3011,gru,rho3_lag1,302,3011,1,,right_censored,false,,undefined,unlearnable,true,false,0.18189982657786455,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3011,gru,rho3_lag1,302,3011,2,,right_censored,false,,undefined,unlearnable,true,false,0.18189982657786455,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3012,gru,rho3_lag1,302,3012,0.25,,right_censored,false,,right_censored,starvation,true,false,0.18601217678515236,9.2238785467714468,finite,true,false,false
esa-gru-rho3_lag1-d302-m3012,gru,rho3_lag1,302,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.18601217678515236,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3012,gru,rho3_lag1,302,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.18601217678515236,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3012,gru,rho3_lag1,302,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.18601217678515236,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3013,gru,rho3_lag1,302,3013,0.25,,right_censored,false,,right_censored,starvation,true,false,1.4741550448350607,6.3403439067283269,finite,true,false,false
esa-gru-rho3_lag1-d302-m3013,gru,rho3_lag1,302,3013,0.5,,right_censored,false,,right_censored,starvation,true,false,1.4741550448350607,8.8728779293393618,finite,true,false,false
esa-gru-rho3_lag1-d302-m3013,gru,rho3_lag1,302,3013,1,,right_censored,false,,undefined,unlearnable,true,false,1.4741550448350607,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3013,gru,rho3_lag1,302,3013,2,,right_censored,false,,undefined,unlearnable,true,false,1.4741550448350607,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3014,gru,rho3_lag1,302,3014,0.25,,right_censored,true,,right_censored,starvation,true,false,0.69361894991598094,7.5155323639279912,finite,true,true,false
esa-gru-rho3_lag1-d302-m3014,gru,rho3_lag1,302,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.69361894991598094,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3014,gru,rho3_lag1,302,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.69361894991598094,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3014,gru,rho3_lag1,302,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.69361894991598094,,right_censored,false,true,false
esa-gru-rho3_lag1-d302-m3015,gru,rho3_lag1,302,3015,0.25,,right_censored,false,,right_censored,starvation,true,false,1.0406354593229481,7.4541532701493418,finite,true,false,false
esa-gru-rho3_lag1-d302-m3015,gru,rho3_lag1,302,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,1.0406354593229481,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3015,gru,rho3_lag1,302,3015,1,,right_censored,false,,undefined,unlearnable,true,false,1.0406354593229481,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3015,gru,rho3_lag1,302,3015,2,,right_censored,false,,undefined,unlearnable,true,false,1.0406354593229481,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3016,gru,rho3_lag1,302,3016,0.25,,right_censored,false,,right_censored,starvation,true,false,0.25587584593740753,8.4772457684153846,finite,true,false,false
esa-gru-rho3_lag1-d302-m3016,gru,rho3_lag1,302,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.25587584593740753,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3016,gru,rho3_lag1,302,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.25587584593740753,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3016,gru,rho3_lag1,302,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.25587584593740753,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3017,gru,rho3_lag1,302,3017,0.25,,right_censored,false,,right_censored,starvation,true,false,0.61568776099011302,7.2612764319463299,finite,true,false,false
esa-gru-rho3_lag1-d302-m3017,gru,rho3_lag1,302,3017,0.5,,right_censored,false,,right_censored,starvation,true,false,0.61568776099011302,9.8611722859197037,finite,true,false,false
esa-gru-rho3_lag1-d302-m3017,gru,rho3_lag1,302,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.61568776099011302,,right_censored,false,false,false
esa-gru-rho3_lag1-d302-m3017,gru,rho3_lag1,302,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.61568776099011302,,right_censored,false,false,false
esa-gru-rho3_lag1-d303-m3010,gru,rho3_lag1,303,3010,0.25,,right_censored,true,,right_censored,starvation,true,false,0.51025835357140747,6.9920876311568039,finite,true,true,false
esa-gru-rho3_lag1-d303-m3010,gru,rho3_lag1,303,3010,0.5,,right_censored,true,,right_censored,starvation,true,false,0.51025835357140747,9.5597241629869778,finite,true,true,false
