record_id,model_kind,cell_id,method_id,publication_label,data_seed,model_seed,weak_auc_gap,weak_rescue_score,beta_first_hit_delay,beta_first_hit_delay_status,final_both_weak_response,strong_response_auc,final_strong_response,absolute_strong_response_auc_difference_from_erm,absolute_final_strong_response_difference_from_erm,diagnostic_status,target_attainment_fraction,feasibility_fraction,cap_binding_fraction,max_absolute_strong_drift_change,paired_wall_time_ratio_to_erm,process_peak_rss_bytes,static_parameter_bytes,cuda_status
esb-counterfactual_drift-rho5_lag3-d301-m3017,tanh,rho5_lag3,counterfactual_drift,CDC,301,3017,0.00047755574341863395,-0.00047755574341863395,0.00012246480757616141,finite,4.9226431846618652,9.7556914849206802,1.1327712535858154,0.968092075083403,0.26728224754333496,available,1,1,0,1.1920928955078125e-07,1.5348775035705264,382812160,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3010,tanh,rho5_lag3,counterfactual_drift,CDC,302,3010,-0.01560780851286836,-0.01560780851286836,-0.0024549071677686385,finite,4.7633800506591797,10.13302703832742,1.182551383972168,0.77661423981189515,0.23661363124847412,available,1,1,0,1.1920928955078125e-07,1.5324325366777667,387334144,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3011,tanh,rho5_lag3,counterfactual_drift,CDC,302,3011,0.00083310035988688465,-0.00083310035988688465,-3.0132159191342822e-05,finite,5.0261406898498535,9.6128029606770724,1.1122629642486572,1.0777025155723088,0.28726387023925781,available,1,1,0,1.1920928955078125e-07,1.5201758902659537,377470976,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3012,tanh,rho5_lag3,counterfactual_drift,CDC,302,3012,0.0024513877229765057,-0.0024513877229765057,0.0001268486742196373,finite,5.0763826370239258,9.8058192292228341,1.1228609085083008,1.1137461297214024,0.29276537895202637,available,1,1,0,1.1920928955078125e-07,1.5164672918973634,386187264,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3013,tanh,rho5_lag3,counterfactual_drift,CDC,302,3013,9.4543024897575368e-05,-9.4543024897575368e-05,9.0613621868129712e-06,finite,5.2800993919372559,9.3600901043973863,1.0635658502578735,1.3883041270077214,0.33454453945159912,available,1,1,0,1.1920928955078125e-07,1.5302231807624087,383303680,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3014,tanh,rho5_lag3,counterfactual_drift,CDC,302,3014,0.0006445117527619004,-0.0006445117527619004,6.2917014925556458e-05,finite,5.000452995300293,9.6221313511021425,1.1053411960601807,1.1375113748013987,0.29587256908416748,available,1,1,0,2.384185791015625e-07,1.5154616655729001,384483328,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3015,tanh,rho5_lag3,counterfactual_drift,CDC,302,3015,0.0011325041181407868,-0.0011325041181407868,-4.8650363948077313e-05,finite,5.2949953079223633,9.58142918124795,1.0873708724975586,1.3558452196419228,0.33101987838745117,available,1,1,0,1.1920928955078125e-07,1.5428973006567732,383352832,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3016,tanh,rho5_lag3,counterfactual_drift,CDC,302,3016,0.00092525017680600275,-0.00092525017680600275,0.00015349476839698895,finite,4.8681163787841797,10.014274550741538,1.1664479970932007,0.8169416932389133,0.24399709701538086,available,1,1,0,1.1920928955078125e-07,1.5103849306670261,370638848,17152,N/A
esb-counterfactual_drift-rho5_lag3-d302-m3017,tanh,rho5_lag3,counterfactual_drift,CDC,302,3017,0.0004789876518771053,-0.0004789876518771053,0.00012581476355366661,finite,4.927309513092041,9.8473257112316794,1.1446998119354248,0.98242554757743861,0.27186596393585205,available,1,1,0,1.1920928955078125e-07,1.5930490107027635,388956160,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3010,tanh,rho5_lag3,counterfactual_drift,CDC,303,3010,-0.015328964119544253,-0.015328964119544253,-0.0023894318411095128,finite,4.7454314231872559,10.0912087518489,1.1759963035583496,0.79586398005485393,0.23983323574066162,available,1,1,0,5.9604644775390625e-08,1.5667304367831809,381026304,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3011,tanh,rho5_lag3,counterfactual_drift,CDC,303,3011,0.0008722185390070081,-0.0008722185390070081,-2.7552651043816212e-05,finite,5.0004916191101074,9.5695977542083703,1.1059993505477905,1.0980759464204315,0.290138840675354,available,1,1,0,2.384185791015625e-07,1.5384755462193529,387203072,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3012,tanh,rho5_lag3,counterfactual_drift,CDC,303,3012,0.0025071923620998858,-0.0025071923620998858,0.00012779411392260798,finite,5.0538768768310547,9.7624946737661951,1.1166495084762573,1.1341267183423049,0.29562103748321533,available,1,1,0,1.1920928955078125e-07,1.5814708067528971,372277248,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3013,tanh,rho5_lag3,counterfactual_drift,CDC,303,3013,0.0001820824109017849,-0.0001820824109017849,1.2100896230382574e-05,finite,5.2543849945068359,9.3160948625765734,1.05759596824646,1.408930932357908,0.33709228038787842,available,1,1,0,5.9604644775390625e-08,1.5614500925225334,380190720,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3014,tanh,rho5_lag3,counterfactual_drift,CDC,303,3014,0.0006787516176700592,-0.0006787516176700592,6.3169549930464086e-05,finite,4.9752712249755859,9.5782347596250474,1.0990444421768188,1.1582321999594569,0.29874515533447266,available,1,1,0,1.1920928955078125e-07,1.548431442989525,376258560,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3015,tanh,rho5_lag3,counterfactual_drift,CDC,303,3015,0.0011806065798737107,-0.0011806065798737107,-4.4553612359887751e-05,finite,5.2646427154541016,9.5374087460339076,1.0813519954681396,1.376920507103204,0.33367919921875,available,1,1,0,5.9604644775390625e-08,1.5854418944098296,386842624,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3016,tanh,rho5_lag3,counterfactual_drift,CDC,303,3016,0.00096246260800398882,-0.00096246260800398882,0.00015205109163041186,finite,4.8470487594604492,9.9718329321127381,1.1598213911056519,0.83680963385850227,0.2472759485244751,available,1,1,0,1.1920928955078125e-07,1.6843126360194394,398508032,17152,N/A
esb-counterfactual_drift-rho5_lag3-d303-m3017,tanh,rho5_lag3,counterfactual_drift,CDC,303,3017,0.0005102370167151093,-0.0005102370167151093,0.00012552909026641856,finite,4.9048800468444824,9.8048207164742056,1.138369083404541,1.0025287643074972,0.27485466003417969,available,1,1,0,1.1920928955078125e-07,1.6300182156971268,371507200,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3010,tanh,rho5_lag3,counterfactual_drift,CDC,304,3010,-0.015550093003548681,-0.015550093003548681,-0.0023956929363526669,finite,4.7593469619750977,10.12248949704226,1.1809079647064209,0.78155580759048604,0.23746621608734131,available,1,1,0,5.9604644775390625e-08,1.5717375875415323,374095872,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3011,tanh,rho5_lag3,counterfactual_drift,CDC,304,3011,0.00084031550213694564,-0.00084031550213694564,-2.9094012869990138e-05,finite,5.0202960968017578,9.6018154691439115,1.1106781959533691,1.0829797076061372,0.28803706169128418,available,1,1,0,1.1920928955078125e-07,1.5909613755678511,374751232,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3012,tanh,rho5_lag3,counterfactual_drift,CDC,304,3012,0.0024670115206390617,-0.0024670115206390617,0.00012459511485030106,finite,5.0712928771972656,9.7948307832702994,1.1212936639785767,1.119034989550709,0.29353523254394531,available,1,1,0,5.9604644775390625e-08,1.59117164475332,390643712,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3013,tanh,rho5_lag3,counterfactual_drift,CDC,304,3013,0.00011201435700058934,-0.00011201435700058934,9.6162834526403174e-06,finite,5.2742724418640137,9.3488915472291421,1.0620547533035278,1.3936299461871382,0.33523070812225342,available,1,1,0,5.9604644775390625e-08,1.5649349869381284,379109376,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3014,tanh,rho5_lag3,counterfactual_drift,CDC,304,3014,0.00065867577213793991,-0.00065867577213793991,6.1830248358152318e-05,finite,4.9947118759155273,9.6109681109897807,1.1037493944168091,1.1428931308910233,0.2966461181640625,available,1,1,0,1.1920928955078125e-07,1.5859835237155822,374603776,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3015,tanh,rho5_lag3,counterfactual_drift,CDC,304,3015,0.0011353729059919715,-0.0011353729059919715,-4.6890562505730315e-05,finite,5.2880873680114746,9.5702433578670032,1.0858498811721802,1.3613063238561161,0.33173811435699463,available,1,1,0,1.1920928955078125e-07,1.5868967981314999,374472704,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3016,tanh,rho5_lag3,counterfactual_drift,CDC,304,3016,0.00093553814804181467,-0.00093553814804181467,0.00015030943358240734,finite,4.8633546829223633,10.003567608771846,1.1647853851318359,0.82205294314771749,0.24486660957336426,available,1,1,0,5.9604644775390625e-08,1.5502323001274105,384368640,17152,N/A
esb-counterfactual_drift-rho5_lag3-d304-m3017,tanh,rho5_lag3,counterfactual_drift,CDC,304,3017,0.00049224577378481627,-0.00049224577378481627,0.00012336686489744508,finite,4.9222145080566406,9.8365549832582477,1.1431033611297607,0.98762196851894224,0.27266621589660645,available,1,1,0,1.1920928955078125e-07,1.5510682260775344,383565824,17152,N/A
esb-bloop-rho5_lag3-d301-m3010,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3010,-0.011146694357739762,-0.011146694357739762,-0.0023215981152242549,finite,4.7588586807250977,7.385844978294335,0.55953526496887207,3.4159167453646671,0.84305250644683838,available,1,1,0,0.25362738966941833,1.5570348896519566,381304832,17152,N/A
esb-bloop-rho5_lag3-d301-m3011,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3011,0.0050689802039414651,-0.0050689802039414651,2.4452021691878656e-05,finite,5.0199508666992188,6.6091153610032052,0.52725875377655029,3.9746311876922853,0.85566389560699463,available,1,1,0,0.24561703205108643,1.5854849012014911,372752384,17152,N/A
esb-bloop-rho5_lag3-d301-m3012,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3012,0.0070745413890108454,-0.0070745413890108454,0.0001803719382156288,finite,5.0708398818969727,6.683085651881993,0.5363844633102417,4.1277858097106206,0.86265897750854492,available,1,1,0,0.27011725306510925,1.570613666463287,383287296,17152,N/A
esb-bloop-rho5_lag3-d301-m3013,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3013,0.0050576553680002695,-0.0050576553680002695,6.0912385298816929e-05,finite,5.2738218307495117,5.9956653374247253,0.49171710014343262,4.6456548795104027,0.88993120193481445,available,1,1,0,0.28416648507118225,1.7143357403666459,397131776,17152,N/A
esb-bloop-rho5_lag3-d301-m3014,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3014,0.0044585058465600015,-0.0044585058465600015,0.00011367751264135251,finite,4.9944381713867188,6.4211982565931978,0.49491921067237854,4.2302630810067052,0.8895784318447113,available,1,1,0,0.25829899311065674,1.6543258461748012,389185536,17152,N/A
esb-bloop-rho5_lag3-d301-m3015,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3015,0.0052147772745229299,-0.0052147772745229299,1.4664810646269899e-05,finite,5.2878613471984863,6.1856434930115931,0.49904417991638184,4.6442203462123874,0.9029242992401123,available,1,1,0,0.28040009737014771,1.5885087569310268,389120000,17152,N/A
esb-bloop-rho5_lag3-d301-m3016,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3016,0.0046353088458999988,-0.0046353088458999988,0.00020776436040481627,finite,4.8630657196044922,7.0885372250806542,0.51582300662994385,3.6347720500081779,0.87796866893768311,available,1,1,0,0.2686123251914978,1.5963708875348082,376471552,17152,N/A
esb-bloop-rho5_lag3-d301-m3017,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,301,3017,0.0045838077552616593,-0.0045838077552616593,0.00018346380208900115,finite,4.9218482971191406,7.0400711051188409,0.58712875843048096,3.6837124548852422,0.81292474269866943,available,1,1,0,0.24135212600231171,1.6078410607205826,378257408,17152,N/A
esb-bloop-rho5_lag3-d302-m3010,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3010,-0.011257047724211587,-0.011257047724211587,-0.0024005047620603293,finite,4.7624101638793945,7.4326801847433668,0.55847632884979248,3.4769610933959481,0.86068868637084961,available,1,1,0,0.25916871428489685,1.5528210874691635,384548864,17152,N/A
esb-bloop-rho5_lag3-d302-m3011,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3011,0.0051365728257223957,-0.0051365728257223957,2.3465080042139874e-05,finite,5.0253362655639648,6.6381525685545055,0.52551543712615967,4.0523529076948757,0.87401139736175537,available,1,1,0,0.25106018781661987,1.5696979206717578,372539392,17152,N/A
esb-bloop-rho5_lag3-d302-m3012,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3012,0.00715332431718707,-0.00715332431718707,0.00018422373052517926,finite,5.0755338668823242,6.7103855023160577,0.53431618213653564,4.2091798566281788,0.8813101053237915,available,1,1,0,0.27626684308052063,1.6684879142040479,384172032,17152,N/A
esb-bloop-rho5_lag3-d302-m3013,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3013,0.0051091814413666732,-0.0051091814413666732,5.8907450906975356e-05,finite,5.2792811393737793,6.0104321657679982,0.48938503861427307,4.7379620656371095,0.90872535109519958,available,1,1,0,0.29043221473693848,2.0464007799086157,391004160,17152,N/A
esb-bloop-rho5_lag3-d302-m3014,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3014,0.0045293668983504166,-0.0045293668983504166,0.00011600207271511564,finite,4.9997401237487793,6.4516782204620551,0.49372658133506775,4.3079645054414861,0.9074871838092804,available,1,1,0,0.26361486315727234,1.8823706321376761,392822784,17152,N/A
esb-bloop-rho5_lag3-d302-m3015,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3015,0.0052739604259841137,-0.0052739604259841137,1.0619351418661438e-05,finite,5.2943210601806641,6.2016506128013136,0.49645328521728516,4.7356237880885592,0.92193746566772461,available,1,1,0,0.28656330704689026,2.0008776072598997,400441344,17152,N/A
esb-bloop-rho5_lag3-d302-m3016,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3016,0.0046945839480031278,-0.0046945839480031278,0.00021296043300722545,finite,4.8673000335693359,7.134357540635393,0.51506781578063965,3.6968587033450584,0.89537727832794189,available,1,1,0,0.2741604745388031,1.7558400633166826,393871360,17152,N/A
esb-bloop-rho5_lag3-d302-m3017,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,302,3017,0.0046567344339564437,-0.0046567344339564437,0.00018793417296336656,finite,4.9264984130859375,7.0716156906448315,0.58550173044204712,3.7581355681642865,0.83106404542922974,available,1,1,0,0.24687656760215759,1.7750355972284566,398589952,17152,N/A
esb-bloop-rho5_lag3-d303-m3010,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3010,-0.010964895912911743,-0.010964895912911743,-0.0023346137878270667,finite,4.7444734573364258,7.3733407024061304,0.5571359395980835,3.5137320294976231,0.85869359970092773,available,1,1,0,0.258798748254776,1.5796377105763519,400244736,17152,N/A
esb-bloop-rho5_lag3-d303-m3011,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3011,0.0051687998697161671,-0.0051687998697161671,2.7355875149570608e-05,finite,4.99969482421875,6.5901284753810616,0.52499854564666748,4.0775452252477402,0.87113964557647705,available,1,1,0,0.25071755051612854,1.6128198749035614,382550016,17152,N/A
esb-bloop-rho5_lag3-d303-m3012,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3012,0.0072013439377769826,-0.0072013439377769826,0.00018646935688737543,finite,5.053037166595459,6.6622409986332052,0.53339028358459473,4.2343803934752948,0.87888026237487793,available,1,1,0,0.27575501799583435,1.609518177147143,384630784,17152,N/A
esb-bloop-rho5_lag3-d303-m3013,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3013,0.0051794605329632763,-0.0051794605329632763,5.9384484099478385e-05,finite,5.2535748481750488,5.9701451803557575,0.48887905478477478,4.7548806145787239,0.9058091938495636,available,1,1,0,0.29003506898880005,1.6003480089330002,401686528,17152,N/A
esb-bloop-rho5_lag3-d303-m3014,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3014,0.0045532070100307454,-0.0045532070100307454,0.00011739206836081095,finite,4.9745664596557617,6.3983612715266638,0.49188524484634399,4.3381056880578406,0.90590435266494751,available,1,1,0,0.26362526416778564,1.5677390346953235,403488768,17152,N/A
esb-bloop-rho5_lag3-d303-m3015,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3015,0.0053063253872096539,-0.0053063253872096539,1.6717052991666037e-05,finite,5.2639741897583008,6.1595095373690132,0.49605688452720642,4.7548197157680985,0.91897431015968323,available,1,1,0,0.28623926639556885,1.5903703751866618,379961344,17152,N/A
esb-bloop-rho5_lag3-d303-m3016,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3016,0.004746588511625305,-0.004746588511625305,0.00021198840233438432,finite,4.8462395668029785,7.069788042223081,0.5126534104347229,3.7388545237481594,0.89444392919540405,available,1,1,0,0.27430582046508789,1.557667500287047,385466368,17152,N/A
esb-bloop-rho5_lag3-d303-m3017,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,303,3017,0.0046817139489576214,-0.0046817139489576214,0.0001889358588922363,finite,4.9040794372558594,7.0222684987820685,0.58476614952087402,3.7850809819996343,0.82845759391784668,available,1,1,0,0.24670104682445526,1.5247264129313294,383926272,17152,N/A
esb-bloop-rho5_lag3-d304-m3010,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3010,-0.011195857531856746,-0.011195857531856746,-0.0023421260498173169,finite,4.7583808898925781,7.4176047175889837,0.55811649560928345,3.486440587043762,0.86025768518447876,available,1,1,0,0.25911194086074829,1.5267454434424974,380370944,17152,N/A
esb-bloop-rho5_lag3-d304-m3011,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3011,0.0051402693148702378,-0.0051402693148702378,2.3908949516204814e-05,finite,5.0194950103759766,6.6259599832352247,0.52537983655929565,4.0588351935148239,0.87333542108535767,available,1,1,0,0.25096678733825684,1.6231982535752827,403210240,17152,N/A
esb-bloop-rho5_lag3-d304-m3012,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3012,0.0071601542178541411,-0.0071601542178541411,0.00018118019872481739,finite,5.0704479217529297,6.6982150850817561,0.53409045934677124,4.2156506877392523,0.88073843717575073,available,1,1,0,0.27603313326835632,1.7070350847120852,385826816,17152,N/A
esb-bloop-rho5_lag3-d304-m3013,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3013,0.0051229510456323631,-0.0051229510456323631,5.8800801810310332e-05,finite,5.2734575271606445,6.0003038006834686,0.48926824331283569,4.7422176927328117,0.90801721811294556,available,1,1,0,0.29029691219329834,1.690324276495097,388546560,17152,N/A
esb-bloop-rho5_lag3-d304-m3014,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3014,0.0045333317015320068,-0.0045333317015320068,0.00011425060734859827,finite,4.9940023422241211,6.4383542242459963,0.49330407381057739,4.3155070176348076,0.90709143877029419,available,1,1,0,0.26366749405860901,1.681287495453093,383647744,17152,N/A
esb-bloop-rho5_lag3-d304-m3015,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3015,0.0052731130504980687,-0.0052731130504980687,1.1622981676229216e-05,finite,5.2874135971069336,6.1911937236785892,0.49639144539833069,4.74035595804453,0.92119655013084412,available,1,1,0,0.28632616996765137,1.6893026610545745,405061632,17152,N/A
esb-bloop-rho5_lag3-d304-m3016,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3016,0.004707426176173612,-0.004707426176173612,0.0002089024202058809,finite,4.8625411987304688,7.1181341314222664,0.5144888162612915,3.7074864204972968,0.89516317844390869,available,1,1,0,0.27425509691238403,1.7114462013735621,392101888,17152,N/A
esb-bloop-rho5_lag3-d304-m3017,tanh,rho5_lag3,bloop,Bloop-style shadow-target rescue,304,3017,0.0046676612226292484,-0.0046676612226292484,0.00018466839707098615,finite,4.9214057922363281,7.059076926298439,0.58530861139297485,3.765100025478751,0.83046096563339233,available,1,1,0,0.24677547812461853,1.6488337056617193,384696320,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3010,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3010,-0.016419541853247212,-0.016419541853247212,-0.0023975920779966131,finite,4.7600226402282715,12.172209334722721,1.6424630880355835,1.3704476110637192,0.23987531661987305,available,1,1,0,0.16890090703964233,1.6473462715841392,390496256,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3011,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3011,-0.00013114183675497768,-0.00013114183675497768,-4.9339054132513382e-05,finite,5.0209188461303711,11.795147769106553,1.5401943922042847,1.2114012204110622,0.15727174282073975,available,1,1,0,0.15856543183326721,1.6836216138535378,393854976,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3012,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3012,0.0013260945910587906,-0.0013260945910587906,0.00010293678255912653,finite,5.0718746185302734,12.014965131692588,1.5528148412704468,1.204093670099974,0.15377140045166016,available,1,1,0,0.16844318807125092,1.6572336845475357,389840896,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3013,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3013,-0.00078586069867014885,-0.00078586069867014885,-1.7483285188468756e-06,finite,5.274773120880127,11.295019942801446,1.4021484851837158,0.65369972586631775,0.02050018310546875,available,1,1,0,0.14280985295772552,1.6675285595135634,384843776,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3014,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3014,-0.00025048148818314071,-0.00025048148818314071,4.2751349179859233e-05,finite,4.9952993392944336,11.617354322131723,1.4910280704498291,0.96589298453181982,0.10653042793273926,available,1,1,0,0.14452806115150452,1.6779660483856378,400883712,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3015,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3015,0.0002868309151381254,-0.0002868309151381254,-6.2542463313164376e-05,finite,5.288663387298584,11.811431770026685,1.4851503372192383,0.98156793080270432,0.083181858062744141,available,1,1,0,0.16118061542510986,1.6950956892099085,390004736,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3016,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3016,4.5185658382251897e-05,-4.5185658382251897e-05,0.00012585775123419296,finite,4.8640546798706055,11.941867510369047,1.5915231704711914,1.2185582352802147,0.19773149490356445,available,1,1,0,0.16136628389358521,1.6712642214720759,384860160,17152,N/A
esb-pcgrad-rho5_lag3-d301-m3017,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,301,3017,-0.0004605995956808328,-0.0004605995956808328,9.8913999804217667e-05,finite,4.9228200912475586,11.976501865591853,1.5727100372314453,1.25271830558777,0.17265653610229492,available,1,1,0,0.16181188821792603,1.7164984012090916,403783680,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3010,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3010,-0.016605185472872111,-0.016605185472872111,-0.0024783802527919008,finite,4.7635960578918457,12.270213132700881,1.656886100769043,1.3605718545615666,0.23772108554840088,available,1,1,0,0.1693740040063858,1.6672234906539605,385318912,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3011,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3011,-0.00015016433317214257,-0.00015016433317214257,-5.178278046180651e-05,finite,5.0263209342956543,11.89030107553117,1.5538376569747925,1.1997955992817886,0.15431082248687744,available,1,1,0,0.15913023054599762,1.6849090701966132,389103616,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3012,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3012,0.001308597018942237,-0.001308597018942237,0.00010509881843034918,finite,5.0765886306762695,12.111150577850641,1.5662572383880615,1.191585218906404,0.15063095092773438,available,1,1,0,0.16916549205780029,1.6675209780717155,389939200,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3013,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3013,-0.0008342770859599113,-0.0008342770859599113,-4.8453822243388345e-06,finite,5.2802515029907227,11.385398328583687,1.4142992496490479,0.63700409717857909,0.016188859939575195,available,1,1,0,0.14340201020240784,1.675081276531305,402833408,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3014,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3014,-0.00025604756083339451,-0.00025604756083339451,4.3660908854992186e-05,finite,5.0006179809570312,11.712586801405994,1.5043787956237793,0.95294407550245275,0.10316503047943115,available,1,1,0,0.1450277715921402,1.6621476761308525,389398528,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3015,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3015,0.00025661732070147991,-0.00025661732070147991,-6.8107560610819462e-05,finite,5.2951397895812988,11.904000221937894,1.4978117942810059,0.96672582104802096,0.079421043395996094,available,1,1,0,0.16180574893951416,1.6736686459902457,384745472,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3016,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3016,3.8725294871255783e-05,-3.8725294871255783e-05,0.00012926678166280681,finite,4.8683061599731445,12.039424886880441,1.6057629585266113,1.2082086428999901,0.19531786441802979,available,1,1,0,0.16182413697242737,1.6410436125986478,400637952,17152,N/A
esb-pcgrad-rho5_lag3-d302-m3017,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,302,3017,-0.00046393843367695806,-0.00046393843367695806,0.00010173690612624853,finite,4.9274883270263672,12.070140346419066,1.5861982107162476,1.2403890876099481,0.1696324348449707,available,1,1,0,0.16236883401870728,1.6599909233605734,391856128,17152,N/A
esb-pcgrad-rho5_lag3-d303-m3010,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3010,-0.016324555256869645,-0.016324555256869645,-0.0024129920723066078,finite,4.7456455230712891,12.242862289748155,1.6482334136962891,1.3557895578444015,0.23240387439727783,available,1,1,0,0.16917380690574646,1.6132618634107037,384761856,17152,N/A
esb-pcgrad-rho5_lag3-d303-m3011,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3011,-0.00010267675388604404,-0.00010267675388604404,-4.9422317057068454e-05,finite,5.000669002532959,11.850361786549911,1.5445888042449951,1.1826880859211091,0.14845061302185059,available,1,1,0,0.15879973769187927,1.6674872559305041,389447680,17152,N/A
esb-pcgrad-rho5_lag3-d303-m3012,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3012,0.0013741214992478491,-0.0013741214992478491,0.00010570679830168572,finite,5.054079532623291,12.071726028434933,1.5573726892471313,1.1751046363264326,0.14510214328765869,available,1,1,0,0.16868837177753448,1.7042938267188459,391954432,17152,N/A
esb-pcgrad-rho5_lag3-d303-m3013,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3013,-0.00073608811944723138,-0.00073608811944723138,-1.0652828441592987e-06,finite,5.2545337677001953,11.339320579823106,1.4058868885040283,0.61429478488862443,0.011198639869689941,available,1,1,0,0.14309233427047729,1.7046662440678404,394117120,17152,N/A
esb-pcgrad-rho5_lag3-d303-m3014,tanh,rho5_lag3,pcgrad,PCGrad-style shadow-target rescue,303,3014,-0.00021810126490890978,-0.00021810126490890978,4.3420966727492072e-05,finite,4.975433349609375,11.670830453094094,1.4954211711883545,0.93436349350958992,0.097631573677062988,available,1,1,0,0.14468845725059509,1.6935961523545247,390496256,17152,N/A
